날짜,BPS,PER,PBR,EPS,DIV,DPS,symbol
2021-05-31,0,0.0,0.0,0,0.0,0,375500
2021-06-30,0,0.0,0.0,0,0.0,0,375500
2021-07-31,0,0.0,0.0,0,0.0,0,375500
2021-08-31,0,0.0,0.0,0,0.0,0,375500
2021-09-30,0,0.0,0.0,0,0.0,0,375500
2021-10-31,0,0.0,0.0,0,0.0,0,375500
2021-11-30,0,0.0,0.0,0,0.0,0,375500
2021-12-31,0,0.0,0.0,0,0.0,0,375500
2022-01-31,0,0.0,0.0,0,0.0,0,375500
2022-02-28,0,0.0,0.0,0,0.0,0,375500
2022-03-31,0,0.0,0.0,0,0.0,0,375500
2022-04-30,0,0.0,0.0,0,0.0,0,375500
2022-05-31,194338,2.22,0.31,26903,4.53,2700,375500
2021-05-31,9256,4.6,0.85,1718,1.27,100,068790
2021-06-30,9256,4.62,0.86,1718,1.26,100,068790
2021-07-31,9256,4.54,0.84,1718,1.28,100,068790
2021-08-31,9256,4.89,0.91,1718,1.19,100,068790
2021-09-30,9256,4.56,0.85,1718,1.28,100,068790
2021-10-31,9256,3.8,0.7,1718,1.53,100,068790
2021-11-30,9256,3.74,0.69,1718,1.56,100,068790
2021-12-31,9256,3.54,0.66,1718,1.64,100,068790
2022-01-31,9256,3.95,0.73,1718,1.47,100,068790
2022-02-28,9256,3.8,0.7,1718,1.53,100,068790
2022-03-31,9256,3.68,0.68,1718,1.58,100,068790
2022-04-30,9256,3.9,0.72,1718,1.49,100,068790
2022-05-31,10824,4.66,0.58,1354,1.58,100,068790
2021-05-31,17702,59.34,0.41,121,0.7,50,004840
2021-06-30,17702,65.12,0.45,121,0.63,50,004840
2021-07-31,17702,66.28,0.45,121,0.62,50,004840
2021-08-31,17702,60.83,0.42,121,0.68,50,004840
2021-09-30,17702,53.72,0.37,121,0.77,50,004840
2021-10-31,17702,50.5,0.35,121,0.82,50,004840
2021-11-30,17702,46.36,0.32,121,0.89,50,004840
2021-12-31,17702,40.04,0.27,121,1.03,50,004840
2022-01-31,17702,42.64,0.29,121,0.97,50,004840
2022-02-28,17702,40.5,0.28,121,1.02,50,004840
2022-03-31,17702,41.74,0.29,121,0.99,50,004840
2022-04-30,17702,44.46,0.3,121,0.93,50,004840
2022-05-31,18916,0.0,0.29,0,0.56,30,004840
2021-05-31,2144,6.78,2.81,890,0.0,0,241520
2021-06-30,2144,6.76,2.81,890,0.0,0,241520
2021-07-31,2144,6.3,2.62,890,0.0,0,241520
2021-08-31,2144,5.99,2.49,890,0.0,0,241520
2021-09-30,2144,5.97,2.48,890,0.0,0,241520
2021-10-31,2144,6.07,2.52,890,0.0,0,241520
2021-11-30,2144,6.58,2.73,890,0.0,0,241520
2021-12-31,2144,6.03,2.5,890,0.0,0,241520
2022-01-31,2144,6.81,2.83,890,0.0,0,241520
2022-02-28,2144,6.78,2.81,890,0.0,0,241520
2022-03-31,2144,6.35,2.64,890,0.0,0,241520
2022-04-30,2144,6.55,2.72,890,0.0,0,241520
2022-05-31,2762,9.31,1.96,582,0.0,0,241520
2021-05-31,10087,12.51,0.69,558,0.72,50,155660
2021-06-30,10087,12.46,0.69,558,0.72,50,155660
2021-07-31,10087,13.23,0.73,558,0.68,50,155660
2021-08-31,10087,11.25,0.62,558,0.8,50,155660
2021-09-30,10087,12.51,0.69,558,0.72,50,155660
2021-10-31,10087,16.68,0.92,558,0.54,50,155660
2021-11-30,10087,12.1,0.67,558,0.74,50,155660
2021-12-31,10087,9.25,0.51,558,0.97,50,155660
2022-01-31,10087,10.47,0.58,558,0.86,50,155660
2022-02-28,10087,9.48,0.52,558,0.95,50,155660
2022-03-31,10087,10.23,0.57,558,0.88,50,155660
2022-04-30,10087,11.68,0.65,558,0.77,50,155660
2022-05-31,10991,8.85,0.62,768,0.74,50,155660
2021-05-31,10157,17.25,0.62,367,0.63,40,069730
2021-06-30,10157,17.28,0.62,367,0.63,40,069730
2021-07-31,10157,19.81,0.72,367,0.55,40,069730
2021-08-31,10157,16.49,0.6,367,0.66,40,069730
2021-09-30,10157,18.69,0.68,367,0.58,40,069730
2021-10-31,10157,23.05,0.83,367,0.47,40,069730
2021-11-30,10157,17.71,0.64,367,0.62,40,069730
2021-12-31,10157,11.99,0.43,367,0.91,40,069730
2022-01-31,10157,13.2,0.48,367,0.83,40,069730
2022-02-28,10157,12.14,0.44,367,0.9,40,069730
2022-03-31,10157,12.64,0.46,367,0.86,40,069730
2022-04-30,10157,15.07,0.54,367,0.72,40,069730
2022-05-31,10683,12.29,0.61,529,0.62,40,069730
2021-05-31,172701,5.29,0.32,10427,3.99,2200,017940
2021-06-30,172701,5.35,0.32,10427,3.94,2200,017940
2021-07-31,172701,5.43,0.33,10427,3.89,2200,017940
2021-08-31,172701,5.32,0.32,10427,3.96,2200,017940
2021-09-30,172701,5.34,0.32,10427,3.95,2200,017940
2021-10-31,172701,5.47,0.33,10427,3.86,2200,017940
2021-11-30,172701,5.09,0.31,10427,4.14,2200,017940
2021-12-31,172701,4.4,0.27,10427,4.79,2200,017940
2022-01-31,172701,4.57,0.28,10427,4.62,2200,017940
2022-02-28,172701,4.46,0.27,10427,4.73,2200,017940
2022-03-31,172701,4.52,0.27,10427,4.67,2200,017940
2022-04-30,172701,4.52,0.27,10427,4.67,2200,017940
2022-05-31,226210,2.21,0.22,22789,4.37,2200,017940
2021-05-31,839,0.0,5.94,0,0.0,0,245620
2021-06-30,839,0.0,5.91,0,0.0,0,245620
2021-07-31,839,0.0,6.41,0,0.0,0,245620
2021-08-31,839,0.0,5.82,0,0.0,0,245620
2021-09-30,839,0.0,4.82,0,0.0,0,245620
2021-10-31,839,0.0,4.18,0,0.0,0,245620
2021-11-30,839,0.0,4.06,0,0.0,0,245620
2021-12-31,839,0.0,3.83,0,0.0,0,245620
2022-01-31,839,0.0,5.04,0,0.0,0,245620
2022-02-28,839,0.0,5.66,0,0.0,0,245620
2022-03-31,839,0.0,4.83,0,0.0,0,245620
2022-04-30,839,0.0,4.98,0,0.0,0,245620
2022-05-31,712,0.0,5.22,0,0.0,0,245620
2021-05-31,6155,0.0,1.86,0,0.0,0,037370
2021-06-30,6155,0.0,1.84,0,0.0,0,037370
2021-07-31,6155,0.0,2.24,0,0.0,0,037370
2021-08-31,6155,0.0,2.06,0,0.0,0,037370
2021-09-30,6155,0.0,2.03,0,0.0,0,037370
2021-10-31,6155,0.0,3.06,0,0.0,0,037370
2021-11-30,6155,0.0,2.71,0,0.0,0,037370
2021-12-31,6155,0.0,2.12,0,0.0,0,037370
2022-01-31,6155,0.0,2.2,0,0.0,0,037370
2022-02-28,6155,0.0,1.96,0,0.0,0,037370
2022-03-31,6155,0.0,2.02,0,0.0,0,037370
2022-04-30,6155,0.0,2.12,0,0.0,0,037370
2022-05-31,7528,19.45,1.61,622,0.0,0,037370
2021-05-31,5120,0.0,1.3,0,0.0,0,050120
2021-06-30,5120,0.0,1.34,0,0.0,0,050120
2021-07-31,5120,0.0,1.28,0,0.0,0,050120
2021-08-31,5120,0.0,1.14,0,0.0,0,050120
2021-09-30,5120,0.0,0.99,0,0.0,0,050120
2021-10-31,5120,0.0,0.86,0,0.0,0,050120
2021-11-30,5120,0.0,0.96,0,0.0,0,050120
2021-12-31,5120,0.0,0.85,0,0.0,0,050120
2022-01-31,5120,0.0,0.96,0,0.0,0,050120
2022-02-28,5120,0.0,1.12,0,0.0,0,050120
2022-03-31,5120,0.0,1.07,0,0.0,0,050120
2022-04-30,5120,0.0,1.12,0,0.0,0,050120
2022-05-31,6347,8.06,0.85,670,0.0,0,050120
2021-05-31,1090,0.0,4.13,0,0.0,0,084180
2021-06-30,545,0.0,4.49,0,0.0,0,084180
2021-07-31,545,0.0,5.51,0,0.0,0,084180
2021-08-31,545,0.0,4.13,0,0.0,0,084180
2021-09-30,545,0.0,4.07,0,0.0,0,084180
2021-10-31,545,0.0,3.48,0,0.0,0,084180
2021-11-30,545,0.0,3.2,0,0.0,0,084180
2021-12-31,545,0.0,3.15,0,0.0,0,084180
2022-01-31,545,0.0,3.63,0,0.0,0,084180
2022-02-28,545,0.0,3.01,0,0.0,0,084180
2022-03-31,545,0.0,2.92,0,0.0,0,084180
2022-04-30,545,0.0,2.66,0,0.0,0,084180
2022-05-31,579,0.0,2.78,0,0.0,0,084180
2021-05-31,0,0.0,0.0,0,0.0,0,383220
2021-06-30,0,0.0,0.0,0,0.0,0,383220
2021-07-31,0,0.0,0.0,0,0.0,0,383220
2021-08-31,0,0.0,0.0,0,0.0,0,383220
2021-09-30,0,0.0,0.0,0,0.0,0,383220
2021-10-31,0,0.0,0.0,0,0.0,0,383220
2021-11-30,0,0.0,0.0,0,0.0,0,383220
2021-12-31,0,0.0,0.0,0,0.0,0,383220
2022-01-31,0,0.0,0.0,0,0.0,0,383220
2022-02-28,0,0.0,0.0,0,0.0,0,383220
2022-03-31,0,0.0,0.0,0,0.0,0,383220
2022-04-30,0,0.0,0.0,0,0.0,0,383220
2022-05-31,14307,23.35,9.89,6061,0.78,1100,383220
2021-05-31,35801,6.95,1.09,5599,2.57,1000,007700
2021-06-30,35801,7.07,1.11,5599,2.53,1000,007700
2021-07-31,35801,6.88,1.08,5599,2.6,1000,007700
2021-08-31,35801,6.61,1.03,5599,2.7,1000,007700
2021-09-30,35801,8.26,1.29,5599,2.16,1000,007700
2021-10-31,35801,6.12,0.96,5599,2.92,1000,007700
2021-11-30,35801,6.81,1.07,5599,2.62,1000,007700
2021-12-31,35801,6.12,0.96,5599,2.92,1000,007700
2022-01-31,35801,5.99,0.94,5599,2.98,1000,007700
2022-02-28,35801,4.8,0.75,5599,3.72,1000,007700
2022-03-31,35801,5.08,0.79,5599,3.51,1000,007700
2022-04-30,35801,4.97,0.78,5599,3.59,1000,007700
2022-05-31,49495,0.3,0.53,88031,0.65,170,007700
2021-05-31,569,0.0,2.2,0,0.0,0,214270
2021-06-30,569,0.0,2.21,0,0.0,0,214270
2021-07-31,569,0.0,2.19,0,0.0,0,214270
2021-08-31,569,0.0,2.0,0,0.0,0,214270
2021-09-30,569,0.0,1.94,0,0.0,0,214270
2021-10-31,569,0.0,1.81,0,0.0,0,214270
2021-11-30,569,0.0,1.73,0,0.0,0,214270
2021-12-31,2845,0.0,4.67,0,0.0,0,214270
2022-01-31,2845,0.0,4.85,0,0.0,0,214270
2022-02-28,2845,0.0,2.86,0,0.0,0,214270
2022-03-31,2845,0.0,2.76,0,0.0,0,214270
2022-04-30,2845,0.0,2.74,0,0.0,0,214270
2022-05-31,3885,1570.0,1.62,4,0.0,0,214270
2021-05-31,4013,1226.0,1.53,5,0.0,0,130500
2021-06-30,4013,1232.0,1.54,5,0.0,0,130500
2021-07-31,4013,1432.0,1.78,5,0.0,0,130500
2021-08-31,4013,1874.0,2.33,5,0.0,0,130500
2021-09-30,3780,1460.0,1.93,5,0.0,0,130500
2021-10-31,3780,1108.0,1.47,5,0.0,0,130500
2021-11-30,3780,1074.0,1.42,5,0.0,0,130500
2021-12-31,3780,1474.0,1.95,5,0.0,0,130500
2022-01-31,3780,1442.0,1.91,5,0.0,0,130500
2022-02-28,3780,1366.0,1.81,5,0.0,0,130500
2022-03-31,3780,1214.0,1.61,5,0.0,0,130500
2022-04-30,3780,1170.0,1.55,5,0.0,0,130500
2022-05-31,4636,25.57,1.11,201,0.0,0,130500
2021-05-31,7863,0.0,2.41,0,0.0,0,114090
2021-06-30,7863,0.0,2.36,0,0.0,0,114090
2021-07-31,7863,0.0,2.08,0,0.0,0,114090
2021-08-31,7863,0.0,2.02,0,0.0,0,114090
2021-09-30,7863,0.0,1.99,0,0.0,0,114090
2021-10-31,7863,0.0,2.02,0,0.0,0,114090
2021-11-30,7863,0.0,2.05,0,0.0,0,114090
2021-12-31,7863,0.0,1.52,0,0.0,0,114090
2022-01-31,7863,0.0,1.68,0,0.0,0,114090
2022-02-28,7863,0.0,1.69,0,0.0,0,114090
2022-03-31,7863,0.0,1.87,0,0.0,0,114090
2022-04-30,7863,0.0,1.94,0,0.0,0,114090
2022-05-31,6201,0.0,2.48,0,0.0,0,114090
2021-05-31,88213,0.0,0.52,0,4.12,1900,078930
2021-06-30,88213,0.0,0.54,0,3.95,1900,078930
2021-07-31,88213,0.0,0.52,0,4.11,1900,078930
2021-08-31,88213,0.0,0.49,0,4.41,1900,078930
2021-09-30,88213,0.0,0.48,0,4.5,1900,078930
2021-10-31,88213,0.0,0.5,0,4.3,1900,078930
2021-11-30,88213,0.0,0.48,0,4.47,1900,078930
2021-12-31,88213,0.0,0.43,0,5.01,1900,078930
2022-01-31,88213,0.0,0.45,0,4.82,1900,078930
2022-02-28,88213,0.0,0.45,0,4.83,1900,078930
2022-03-31,88213,0.0,0.47,0,4.59,1900,078930
2022-04-30,88213,0.0,0.5,0,4.32,1900,078930
2022-05-31,108672,2.91,0.41,15304,4.49,2000,078930
2021-05-31,11872,14.21,2.14,1788,0.59,150,083450
2021-06-30,11872,14.23,2.14,1788,0.59,150,083450
2021-07-31,11872,15.35,2.31,1788,0.55,150,083450
2021-08-31,11872,16.86,2.54,1788,0.5,150,083450
2021-09-30,11872,16.55,2.49,1788,0.51,150,083450
2021-10-31,11872,14.01,2.11,1788,0.6,150,083450
2021-11-30,11872,15.58,2.35,1788,0.54,150,083450
2021-12-31,11872,18.57,2.8,1788,0.45,150,083450
2022-01-31,11872,20.95,3.15,1788,0.4,150,083450
2022-02-28,11872,20.19,3.04,1788,0.42,150,083450
2022-03-31,11872,18.04,2.72,1788,0.47,150,083450
2022-04-30,11872,18.09,2.72,1788,0.46,150,083450
2022-05-31,16558,7.22,1.87,4292,0.97,300,083450
2021-05-31,51311,11.42,0.87,3919,2.68,1200,006360
2021-06-30,51311,11.44,0.87,3919,2.68,1200,006360
2021-07-31,51311,10.79,0.82,3919,2.84,1200,006360
2021-08-31,51311,11.2,0.86,3919,2.73,1200,006360
2021-09-30,51311,11.39,0.87,3919,2.69,1200,006360
2021-10-31,51311,10.6,0.81,3919,2.89,1200,006360
2021-11-30,51311,10.68,0.82,3919,2.87,1200,006360
2021-12-31,51311,9.59,0.73,3919,3.19,1200,006360
2022-01-31,51311,10.22,0.78,3919,3.0,1200,006360
2022-02-28,51311,10.02,0.76,3919,3.06,1200,006360
2022-03-31,51311,10.98,0.84,3919,2.79,1200,006360
2022-04-30,51311,11.89,0.91,3919,2.58,1200,006360
2022-05-31,54487,8.75,0.78,4834,3.07,1300,006360
2021-05-31,3465,0.0,0.82,0,0.0,0,001250
2021-06-30,3465,0.0,0.83,0,0.0,0,001250
2021-07-31,3465,0.0,0.87,0,0.0,0,001250
2021-08-31,3465,0.0,0.79,0,0.0,0,001250
2021-09-30,3465,0.0,0.81,0,0.0,0,001250
2021-10-31,3465,0.0,0.72,0,0.0,0,001250
2021-11-30,3465,0.0,0.73,0,0.0,0,001250
2021-12-31,3465,0.0,0.63,0,0.0,0,001250
2022-01-31,3465,0.0,0.69,0,0.0,0,001250
2022-02-28,3465,0.0,0.64,0,0.0,0,001250
2022-03-31,3465,0.0,0.68,0,0.0,0,001250
2022-04-30,3465,0.0,0.76,0,0.0,0,001250
2022-05-31,4013,16.24,1.15,283,0.0,0,001250
2021-05-31,29928,17.95,1.31,2187,2.29,900,007070
2021-06-30,29928,17.92,1.31,2187,2.3,900,007070
2021-07-31,29928,17.28,1.26,2187,2.38,900,007070
2021-08-31,29928,16.03,1.17,2187,2.57,900,007070
2021-09-30,29928,15.68,1.15,2187,2.62,900,007070
2021-10-31,29928,14.63,1.07,2187,2.81,900,007070
2021-11-30,29928,15.0,1.1,2187,2.74,900,007070
2021-12-31,29928,13.03,0.95,2187,3.16,900,007070
2022-01-31,29928,13.81,1.01,2187,2.98,900,007070
2022-02-28,29928,12.69,0.93,2187,3.24,900,007070
2022-03-31,29928,12.32,0.9,2187,3.34,900,007070
2022-04-30,29928,12.96,0.95,2187,3.17,900,007070
2022-05-31,39822,3.27,0.75,9096,4.04,1200,007070
2021-05-31,5127,0.0,3.94,0,0.0,0,297890
2021-06-30,5127,0.0,3.9,0,0.0,0,297890
2021-07-31,5127,0.0,4.12,0,0.0,0,297890
2021-08-31,5127,0.0,5.52,0,0.0,0,297890
2021-09-30,5127,0.0,4.53,0,0.0,0,297890
2021-10-31,5127,0.0,3.76,0,0.0,0,297890
2021-11-30,5127,0.0,4.16,0,0.0,0,297890
2021-12-31,5127,0.0,3.48,0,0.0,0,297890
2022-01-31,5127,0.0,4.45,0,0.0,0,297890
2022-02-28,5127,0.0,3.74,0,0.0,0,297890
2022-03-31,5127,0.0,3.41,0,0.0,0,297890
2022-04-30,5127,0.0,3.72,0,0.0,0,297890
2022-05-31,6224,37.33,3.05,509,0.0,0,297890
2021-05-31,2086,56.7,1.28,47,0.75,20,078150
2021-06-30,2086,57.34,1.29,47,0.74,20,078150
2021-07-31,2086,66.38,1.5,47,0.64,20,078150
2021-08-31,2086,67.23,1.51,47,0.63,20,078150
2021-09-30,2086,62.13,1.4,47,0.68,20,078150
2021-10-31,2086,50.21,1.13,47,0.85,20,078150
2021-11-30,2086,53.94,1.22,47,0.79,20,078150
2021-12-31,2086,46.6,1.05,47,0.91,20,078150
2022-01-31,2086,55.85,1.26,47,0.76,20,078150
2022-02-28,2086,50.11,1.13,47,0.85,20,078150
2022-03-31,2086,51.28,1.16,47,0.83,20,078150
2022-04-30,2086,50.64,1.14,47,0.84,20,078150
2022-05-31,2364,16.16,1.03,151,0.82,20,078150
2021-05-31,37479,7.57,0.38,1869,1.77,250,012630
2021-06-30,37479,7.7,0.38,1869,1.74,250,012630
2021-07-31,37479,6.93,0.35,1869,1.93,250,012630
2021-08-31,37479,6.53,0.33,1869,2.05,250,012630
2021-09-30,37479,6.29,0.31,1869,2.13,250,012630
2021-10-31,37479,5.78,0.29,1869,2.31,250,012630
2021-11-30,37479,5.67,0.28,1869,2.36,250,012630
2021-12-31,37479,5.24,0.26,1869,2.55,250,012630
2022-01-31,37479,5.59,0.28,1869,2.39,250,012630
2022-02-28,37479,3.8,0.19,1869,3.52,250,012630
2022-03-31,37479,4.12,0.21,1869,3.25,250,012630
2022-04-30,37479,3.82,0.19,1869,3.5,250,012630
2022-05-31,43552,3.5,0.17,2069,3.45,250,012630
2021-05-31,9958,13.14,1.34,1012,3.01,400,039570
2021-06-30,9958,13.29,1.35,1012,2.97,400,039570
2021-07-31,9958,13.98,1.42,1012,2.83,400,039570
2021-08-31,9958,13.74,1.4,1012,2.88,400,039570
2021-09-30,9958,12.45,1.27,1012,3.17,400,039570
2021-10-31,9958,11.71,1.19,1012,3.38,400,039570
2021-11-30,9958,11.66,1.18,1012,3.39,400,039570
2021-12-31,9958,11.22,1.14,1012,3.52,400,039570
2022-01-31,9958,12.01,1.22,1012,3.29,400,039570
2022-02-28,9958,9.56,0.97,1012,4.14,400,039570
2022-03-31,9958,10.52,1.07,1012,3.76,400,039570
2022-04-30,9958,10.08,1.02,1012,3.92,400,039570
2022-05-31,11102,16.83,0.9,593,4.51,450,039570
2021-05-31,9177,12.64,0.66,477,2.32,140,089470
2021-06-30,9177,12.7,0.66,477,2.31,140,089470
2021-07-31,9177,13.46,0.7,477,2.18,140,089470
2021-08-31,9177,12.22,0.64,477,2.4,140,089470
2021-09-30,9177,11.47,0.6,477,2.56,140,089470
2021-10-31,9177,12.62,0.66,477,2.33,140,089470
2021-11-30,9177,11.95,0.62,477,2.46,140,089470
2021-12-31,9177,11.19,0.58,477,2.62,140,089470
2022-01-31,9177,12.33,0.64,477,2.38,140,089470
2022-02-28,9177,9.9,0.51,477,2.97,140,089470
2022-03-31,9177,10.27,0.53,477,2.86,140,089470
2022-04-30,9177,9.97,0.52,477,2.94,140,089470
2022-05-31,10379,13.19,0.45,356,2.98,140,089470
2021-05-31,41620,8.17,0.71,3622,2.03,600,294870
2021-06-30,41620,8.16,0.71,3622,2.03,600,294870
2021-07-31,41620,8.57,0.75,3622,1.93,600,294870
2021-08-31,41620,8.46,0.74,3622,1.96,600,294870
2021-09-30,41620,8.26,0.72,3622,2.01,600,294870
2021-10-31,41620,7.44,0.65,3622,2.23,600,294870
2021-11-30,41620,7.04,0.61,3622,2.35,600,294870
2021-12-31,41620,5.89,0.51,3622,2.81,600,294870
2022-01-31,41620,6.54,0.57,3622,2.53,600,294870
2022-02-28,41620,4.03,0.35,3622,4.11,600,294870
2022-03-31,41620,4.6,0.4,3622,3.6,600,294870
2022-04-30,41620,4.18,0.36,3622,3.96,600,294870
2022-05-31,43665,5.64,0.35,2679,3.97,600,294870
2021-05-31,88804,0.0,0.79,0,5.25,3700,267250
2021-06-30,88804,0.0,0.84,0,4.93,3700,267250
2021-07-31,88804,0.0,0.79,0,5.29,3700,267250
2021-08-31,88804,0.0,0.77,0,5.39,3700,267250
2021-09-30,88804,0.0,0.74,0,5.61,3700,267250
2021-10-31,88804,0.0,0.72,0,5.78,3700,267250
2021-11-30,88804,0.0,0.71,0,5.89,3700,267250
2021-12-31,88804,0.0,0.6,0,6.94,3700,267250
2022-01-31,88804,0.0,0.6,0,6.9,3700,267250
2022-02-28,88804,0.0,0.55,0,7.54,3700,267250
2022-03-31,88804,0.0,0.6,0,6.98,3700,267250
2022-04-30,88804,0.0,0.61,0,6.85,3700,267250
2022-05-31,89404,0.0,0.65,0,9.55,5550,267250
2021-05-31,3843,9.09,2.22,940,0.0,0,097230
2021-06-30,3843,9.07,2.22,940,0.0,0,097230
2021-07-31,3843,9.03,2.21,940,0.0,0,097230
2021-08-31,3843,8.51,2.08,940,0.0,0,097230
2021-09-30,3843,9.53,2.33,940,0.0,0,097230
2021-10-31,3843,10.74,2.63,940,0.0,0,097230
2021-11-30,3843,9.95,2.43,940,0.0,0,097230
2021-12-31,3843,8.1,1.98,940,0.0,0,097230
2022-01-31,3843,8.51,2.08,940,0.0,0,097230
2022-02-28,3843,7.76,1.9,940,0.0,0,097230
2022-03-31,3843,7.95,1.94,940,0.0,0,097230
2022-04-30,3843,8.59,2.1,940,0.0,0,097230
2022-05-31,5189,0.0,1.53,0,0.0,0,097230
2021-08-31,33496,54.49,2.05,1257,0.0,0,195940
2021-09-30,33496,48.53,1.82,1257,0.0,0,195940
2021-10-31,33496,41.77,1.57,1257,0.0,0,195940
2021-11-30,33496,46.94,1.76,1257,0.0,0,195940
2021-12-31,33496,40.57,1.52,1257,0.0,0,195940
2022-01-31,33496,41.85,1.57,1257,0.0,0,195940
2022-02-28,33496,33.25,1.25,1257,0.0,0,195940
2022-03-31,33496,34.49,1.29,1257,0.0,0,195940
2022-04-30,33496,35.56,1.33,1257,0.0,0,195940
2022-05-31,39819,40.96,1.01,984,0.79,320,195940
2021-05-31,4533,0.0,7.59,0,0.0,0,028300
2021-06-30,4533,0.0,7.91,0,0.0,0,028300
2021-07-31,4533,0.0,7.29,0,0.0,0,028300
2021-08-31,4533,0.0,8.11,0,0.0,0,028300
2021-09-30,4533,0.0,13.35,0,0.0,0,028300
2021-10-31,4533,0.0,12.24,0,0.0,0,028300
2021-11-30,4533,0.0,9.62,0,0.0,0,028300
2021-12-31,4533,0.0,8.01,0,0.0,0,028300
2022-01-31,4533,0.0,8.01,0,0.0,0,028300
2022-02-28,4533,0.0,7.15,0,0.0,0,028300
2022-03-31,4533,0.0,6.75,0,0.0,0,028300
2022-04-30,4533,0.0,6.77,0,0.0,0,028300
2022-05-31,4094,0.0,7.41,0,0.0,0,028300
2021-05-31,2013,0.0,5.89,0,0.0,0,003580
2021-06-30,2013,0.0,5.91,0,0.0,0,003580
2021-07-31,2013,0.0,8.0,0,0.0,0,003580
2021-08-31,2013,0.0,13.29,0,0.0,0,003580
2021-09-30,2013,0.0,14.46,0,0.0,0,003580
2021-10-31,2013,0.0,13.91,0,0.0,0,003580
2021-11-30,2013,0.0,9.49,0,0.0,0,003580
2021-12-31,2013,0.0,9.81,0,0.0,0,003580
2022-01-31,2013,0.0,12.32,0,0.0,0,003580
2022-02-28,2013,0.0,8.52,0,0.0,0,003580
2022-03-31,2013,0.0,8.54,0,0.0,0,003580
2022-04-30,2013,0.0,6.83,0,0.0,0,003580
2022-05-31,2559,0.0,3.01,0,0.0,0,003580
2021-05-31,3051,0.0,3.38,0,0.0,0,067630
2021-06-30,3051,0.0,3.43,0,0.0,0,067630
2021-07-31,3051,0.0,3.27,0,0.0,0,067630
2021-08-31,3051,0.0,3.46,0,0.0,0,067630
2021-09-30,3051,0.0,5.06,0,0.0,0,067630
2021-10-31,3051,0.0,6.06,0,0.0,0,067630
2021-11-30,3051,0.0,5.03,0,0.0,0,067630
2021-12-31,3051,0.0,4.06,0,0.0,0,067630
2022-01-31,3051,0.0,4.34,0,0.0,0,067630
2022-02-28,3051,0.0,3.79,0,0.0,0,067630
2022-03-31,3051,0.0,3.47,0,0.0,0,067630
2022-04-30,3051,0.0,3.34,0,0.0,0,067630
2022-05-31,2578,0.0,3.98,0,0.0,0,067630
2021-05-31,2126,0.0,7.27,0,0.0,0,047920
2021-06-30,2126,0.0,7.27,0,0.0,0,047920
2021-07-31,2126,0.0,6.94,0,0.0,0,047920
2021-08-31,2126,0.0,7.6,0,0.0,0,047920
2021-09-30,2126,0.0,12.58,0,0.0,0,047920
2021-10-31,2126,0.0,9.83,0,0.0,0,047920
2021-11-30,2126,0.0,7.86,0,0.0,0,047920
2021-12-31,2126,0.0,6.59,0,0.0,0,047920
2022-01-31,2126,0.0,6.82,0,0.0,0,047920
2022-02-28,2126,0.0,5.46,0,0.0,0,047920
2022-03-31,2126,0.0,5.06,0,0.0,0,047920
2022-04-30,2126,0.0,4.94,0,0.0,0,047920
2022-05-31,3004,0.0,3.06,0,0.0,0,047920
2021-05-31,3315,0.0,3.41,0,0.0,0,115450
2021-06-30,3315,0.0,3.47,0,0.0,0,115450
2021-07-31,3315,0.0,3.6,0,0.0,0,115450
2021-08-31,3315,0.0,3.08,0,0.0,0,115450
2021-09-30,3315,0.0,3.24,0,0.0,0,115450
2021-10-31,3315,0.0,4.72,0,0.0,0,115450
2021-11-30,3315,0.0,4.8,0,0.0,0,115450
2021-12-31,3315,0.0,4.3,0,0.0,0,115450
2022-01-31,3315,0.0,4.49,0,0.0,0,115450
2022-02-28,3315,0.0,3.86,0,0.0,0,115450
2022-03-31,3315,0.0,4.42,0,0.0,0,115450
2022-04-30,3315,0.0,3.14,0,0.0,0,115450
2022-05-31,3825,0.0,2.15,0,0.0,0,115450
2021-05-31,5164,465.05,9.28,103,0.0,0,011200
2021-06-30,5164,462.62,9.23,103,0.0,0,011200
2021-07-31,5164,429.13,8.56,103,0.0,0,011200
2021-08-31,5164,375.24,7.48,103,0.0,0,011200
2021-09-30,5164,407.77,8.13,103,0.0,0,011200
2021-10-31,5164,308.74,6.16,103,0.0,0,011200
2021-11-30,5164,259.71,5.18,103,0.0,0,011200
2021-12-31,5164,241.26,4.81,103,0.0,0,011200
2022-01-31,5164,265.05,5.29,103,0.0,0,011200
2022-02-28,5164,222.82,4.44,103,0.0,0,011200
2022-03-31,5164,282.52,5.64,103,0.0,0,011200
2022-04-30,5164,280.58,5.6,103,0.0,0,011200
2022-05-31,21179,2.14,1.37,13506,2.07,600,011200
2021-05-31,4964,9.68,1.11,571,2.71,150,036640
2021-06-30,4964,9.86,1.13,571,2.66,150,036640
2021-07-31,4964,11.02,1.27,571,2.38,150,036640
2021-08-31,4964,10.07,1.16,571,2.61,150,036640
2021-09-30,4964,9.88,1.14,571,2.66,150,036640
2021-10-31,4964,13.52,1.56,571,1.94,150,036640
2021-11-30,4964,15.04,1.73,571,1.75,150,036640
2021-12-31,4964,11.98,1.38,571,2.19,150,036640
2022-01-31,4964,12.75,1.47,571,2.06,150,036640
2022-02-28,4964,11.42,1.31,571,2.3,150,036640
2022-03-31,4964,15.32,1.76,571,1.71,150,036640
